machine_type,vibration_mm_s,spindle_current_percent,spindle_temperature_C,acoustic_dba,lubrication_pressure_bar,coolant_temperature_C,active_failure,status
cnc,2.23,77.55,70.96,78.12,2.11,34.17,cutting_overload,fault
cnc,2.05,31.65,32.4,55,1.87,27.94,spindle_misalignment,warning
cnc,1.8,25.19,25.06,55,1.92,28.07,spindle_misalignment,running
cnc,1.4,78.36,60.21,75.35,2.33,29.13,cutting_overload,warning
cnc,2.16,41.31,43.18,92.24,2.24,27.15,chatter,warning
cnc,0.95,44.67,43.07,88.22,2.09,28.91,none,running
cnc,1.43,47.02,51.98,72.24,1.88,42.09,coolant_failure,fault
cnc,1.92,89.12,61.64,86.98,1.94,32.91,cutting_overload,warning
cnc,3.67,56.61,48.38,90.03,2.08,27.81,spindle_misalignment,warning
cnc,2.26,42.82,44.8,84.02,2.2,27.59,chatter,warning
cnc,0.43,30.01,24.75,55,1.99,26.59,none,running
cnc,4.12,75.94,61.08,96.75,2,29.02,spindle_misalignment,warning
cnc,4.73,53.75,51.38,85.86,1.89,28.09,spindle_misalignment,fault
cnc,2.81,68.63,52.7,110,2.12,28.68,chatter,warning
cnc,0.69,36.83,37.4,68.2,1.81,25.67,none,running
cnc,0.99,51.35,62.46,85.39,1.99,42.35,coolant_failure,fault
cnc,1.25,50.32,35.28,55,1.88,37.12,cutting_overload,warning
cnc,1.21,25.15,24.37,55,2.02,30.92,chatter,running
cnc,0.99,52.76,51.1,86.11,2.07,24.78,none,running
cnc,2.27,56.81,50.19,110,2.08,27.4,chatter,warning
cnc,1.34,48.82,44.75,55,2.22,30.14,cutting_overload,running
cnc,2.84,53.76,52.7,109.25,2.05,27.68,chatter,warning
cnc,0.81,38.39,42.97,55,1.96,41.22,coolant_failure,fault
cnc,3.87,58.47,53.54,84.39,2.03,25.76,spindle_misalignment,warning
cnc,4.05,55.33,58.41,87.5,1.87,26.7,spindle_misalignment,warning
cnc,1.07,46.16,47.55,77.45,1.88,43.05,coolant_failure,fault
cnc,3.38,45.78,36.99,63.93,2,24.46,spindle_misalignment,warning
cnc,2.01,33.6,32.54,55,1.97,27.79,spindle_misalignment,warning
cnc,1.61,52.26,57.55,76.27,1.99,37.25,coolant_failure,warning
cnc,1.43,59.15,40.82,59.29,2.11,33.4,cutting_overload,running
cnc,0.96,44.17,42.74,75.51,2.18,26.07,none,running
cnc,1.01,46.82,56.61,78.49,2.04,38.67,coolant_failure,warning
cnc,1.27,55.97,65.6,93.26,2.06,37.86,chatter,warning
cnc,1.17,50.57,49.05,92.37,2.06,27.76,none,warning
cnc,1.3,67.13,46.52,58.07,2.06,33.95,coolant_failure,running
cnc,0.73,33.91,33.92,55,2.03,41.56,coolant_failure,fault
cnc,1.99,52.53,59.49,89.65,2.27,42.72,coolant_failure,fault
cnc,1.18,56.33,66.73,95.73,1.93,34.42,coolant_failure,warning
cnc,1.44,35.93,30.83,59.67,1.95,29.09,chatter,running
cnc,0.8,50.76,47.3,79.37,1.93,27.75,none,running
cnc,2.57,31.01,32.11,55,1.86,25.26,spindle_misalignment,warning
cnc,1.64,42.44,51.61,79.96,2.15,41.73,coolant_failure,fault
cnc,2.14,40.89,36.39,58.39,2.13,24.56,spindle_misalignment,warning
cnc,1.08,55.8,51.39,88.44,2.02,28.3,none,running
cnc,1.39,53.57,71.79,99.31,1.87,41.78,coolant_failure,fault
cnc,4.26,60.64,61.44,92.13,2.01,30.34,spindle_misalignment,warning
cnc,2.77,59.69,47.52,104.19,2.18,28.84,chatter,warning
cnc,2.14,84.95,67.04,78.14,1.94,34.88,cutting_overload,warning
cnc,1.3,20.66,24.68,55,1.9,26.72,chatter,running
cnc,2.09,87.93,58.91,84.3,2.08,36.7,cutting_overload,warning
cnc,0.7,37.01,35.98,66.49,2.1,26.77,none,running
cnc,0.74,40.16,40.21,72.96,1.95,27.46,none,running
cnc,1.34,53.66,68.14,81.66,2.2,42.23,cutting_overload,fault
cnc,1.54,70.95,64.47,78.47,1.9,37.56,cutting_overload,warning
cnc,1.93,73.51,58.48,81.75,2.15,28.85,cutting_overload,warning
cnc,0.78,41.69,37.76,65.42,2.16,26.72,none,running
cnc,4.05,50.53,46.8,70.13,1.79,26.49,spindle_misalignment,warning
cnc,0.82,47.16,45.7,77.15,2.23,26.96,none,running
cnc,2.41,24.78,23.72,55,2.01,26.45,spindle_misalignment,warning
cnc,1.94,39.91,34.12,64.53,1.97,26.65,chatter,running
cnc,0.83,46.92,48.21,87.44,1.99,25.73,none,running
cnc,2.29,46.5,45.88,93.45,1.96,27.93,spindle_misalignment,warning
cnc,0.96,19.88,26.06,55,1.92,31.03,chatter,running
cnc,1.5,52.98,43.41,66.63,1.91,34.59,cutting_overload,warning
cnc,1.83,51.36,40.75,58.86,2.04,31.15,cutting_overload,running
cnc,2,78.46,51.76,78.69,1.83,35.54,cutting_overload,warning
cnc,0.93,47.55,46.55,88.44,2.1,27.77,none,running
cnc,1.39,46.11,46.07,70.53,1.86,42.38,coolant_failure,fault
cnc,2.48,60.89,53.67,110,2.09,26.48,chatter,warning
cnc,0.63,29.61,30.9,56.74,1.85,25.92,none,running
cnc,1.04,54.13,45.98,91.07,1.78,26.75,none,running
cnc,1.69,89.88,71.64,93.12,1.89,35.83,cutting_overload,fault
cnc,1.92,89.79,69.49,82.94,2.21,29.1,cutting_overload,warning
cnc,1.54,54.55,61.6,94.98,1.77,37.44,coolant_failure,warning
cnc,4.09,46,46.1,73.21,1.86,27.51,spindle_misalignment,warning
cnc,4.9,50.22,49.88,90.05,1.96,28.91,spindle_misalignment,fault
cnc,2.35,59.63,54.28,110,2.27,26.26,chatter,warning
cnc,1.25,48.99,57.78,77.59,2.06,41.87,coolant_failure,fault
cnc,2.04,95.04,59.79,87.66,1.92,35.64,cutting_overload,warning
cnc,1.43,62.32,64,89.3,1.88,37.91,coolant_failure,warning
cnc,0.41,22.46,21.81,55,2.14,27.41,none,running
cnc,3.97,50.21,48.83,80.79,1.96,28.46,spindle_misalignment,warning
cnc,3.4,56.26,60.27,105.04,1.93,25.25,chatter,warning
cnc,1.88,53.96,51.64,96.8,1.97,28.92,chatter,warning
cnc,0.88,46.55,45.56,85.39,1.92,27.54,none,running
cnc,1.05,54.46,45.56,88.72,1.95,27.8,none,running
cnc,1.81,78.78,63.62,92.4,2.03,30.76,cutting_overload,warning
cnc,0.95,47.61,36.4,55,2.03,35.74,cutting_overload,warning
cnc,4.07,43.02,52.42,80.67,2.09,30.09,spindle_misalignment,warning
cnc,0.85,39.33,33.96,67.12,1.78,27.37,none,running
cnc,4.45,58.02,59.09,94.28,2.08,27.05,spindle_misalignment,warning
cnc,0.63,33.69,33.59,59.91,2.03,26.59,none,running
cnc,2.42,70.41,59.6,110,2.17,27.54,spindle_misalignment,warning
cnc,0.76,37.95,39.47,68.56,2,26.55,none,running
cnc,1.69,85.7,63.83,78.58,2.08,31.48,cutting_overload,warning
cnc,0.99,55.94,53.94,89.62,2.27,27.95,none,running
cnc,2.96,57.11,46.92,77.82,1.83,30.34,spindle_misalignment,warning
cnc,1.96,79.55,61.96,81.49,2.11,30.45,cutting_overload,warning
cnc,3.11,39.68,43.22,73.42,1.88,26.74,spindle_misalignment,warning
cnc,3.05,59.48,60.97,105.22,2.15,27.68,chatter,warning
cnc,1.15,58.46,57.15,85.96,1.75,41.34,coolant_failure,fault
cnc,1.96,65.45,58.01,94.81,2.2,40.83,coolant_failure,fault
cnc,1,34.66,38.02,55,1.81,43.77,coolant_failure,fault
cnc,0.78,44.42,40.2,77.92,1.98,25.77,none,running
cnc,3.13,58.41,55.39,87.78,1.92,26.17,spindle_misalignment,warning
cnc,1.06,28.57,26.49,55,1.94,26.11,chatter,running
cnc,1.91,77.24,63.28,79.86,2.17,34.6,cutting_overload,warning
cnc,0.88,48.98,45.21,84.43,2.12,27.59,none,running
cnc,0.98,59.31,53.84,80.99,2.07,37.7,coolant_failure,warning
cnc,1.01,46.49,54.2,79.24,2.02,43.71,coolant_failure,fault
cnc,3.32,44.09,37.81,58.68,2.06,27.18,spindle_misalignment,warning
cnc,2.46,51.07,42.1,92.69,2.01,28.06,chatter,warning
cnc,1.65,85.97,61.53,85.18,1.86,32.07,cutting_overload,warning
cnc,2.44,56.58,53.42,109.37,2.07,28.62,chatter,warning
cnc,0.87,42.52,39.98,71.23,2.15,27.6,none,running
cnc,2.75,45.17,43.52,95.55,1.98,28.03,chatter,warning
cnc,1.22,36.49,37.94,55,2.02,38.97,coolant_failure,warning
cnc,1.32,64.05,68.25,94.87,2.06,39.47,coolant_failure,warning
cnc,0.87,32.96,43.12,56.58,2.06,34.02,coolant_failure,warning
cnc,5.28,52.54,50.67,87.71,1.84,27.01,spindle_misalignment,fault
cnc,2.16,43.58,51.48,82.09,1.97,26.63,chatter,warning
cnc,4.82,66.24,56.17,86.33,1.91,26.47,spindle_misalignment,fault
cnc,0.86,42.04,38.62,76.34,2.01,27.77,none,running
cnc,0.93,45.41,44.23,80.33,2.09,27.3,none,running
cnc,2.32,49.84,46.47,87.71,2.05,26.47,chatter,warning
cnc,0.87,41.63,39.49,71.66,2.06,27.77,none,running
cnc,1.8,44.74,46.26,87.06,1.93,28.5,chatter,running
cnc,0.86,47.12,46.55,83.34,1.91,28.44,none,running
cnc,1.49,45.74,56.26,79.13,2.07,37.54,coolant_failure,warning
cnc,0.56,28.93,26.93,55,2.1,37.25,coolant_failure,warning
cnc,2.21,61.05,44.54,105.72,2.02,25.88,chatter,warning
cnc,1.89,40.8,43.14,81.53,1.99,30.85,chatter,running
cnc,3.29,54.15,56.09,110,1.94,27.43,chatter,warning
cnc,3.29,54.65,51.94,109.04,1.87,25.05,chatter,warning
cnc,0.98,51.99,48.13,86.06,1.85,27.76,none,running
cnc,2.09,51.41,45.23,85.86,1.93,26.42,spindle_misalignment,warning
cnc,4.11,57.8,47.19,88.47,2.14,29.63,spindle_misalignment,warning
cnc,3.23,47.52,46.34,72.67,2.18,31.06,spindle_misalignment,warning
cnc,1.17,65.61,50.21,55,1.99,33.12,cutting_overload,running
cnc,3.37,60.08,57.9,100.81,2.01,30.08,chatter,warning
cnc,2.11,23.55,26.5,55,2.1,28.21,spindle_misalignment,warning
cnc,2.21,57.26,53.87,96.84,1.84,28.11,chatter,warning
cnc,1.32,92.02,76.13,96.68,1.84,34.93,cutting_overload,fault
cnc,1.07,46.8,50.55,72.3,2.18,36.22,coolant_failure,warning
cnc,0.96,54.13,44.22,80.43,2.15,27.13,none,running
cnc,2.45,48.65,48.16,95.35,1.85,28.47,chatter,warning
cnc,1.54,78.9,63.19,82.47,1.83,34.8,cutting_overload,warning
cnc,0.95,49.15,46.49,84.59,1.89,28.82,none,running
cnc,2.76,33.8,31.89,55,1.77,29.89,spindle_misalignment,warning
cnc,1.98,82.66,66.69,79.48,2.08,33.11,cutting_overload,warning
cnc,4.41,64.75,59.42,92.92,1.9,27.99,spindle_misalignment,warning
cnc,0.81,44.81,40.69,74.29,1.89,26.2,none,running
cnc,4.3,58.72,54.86,89.84,2.08,25.86,spindle_misalignment,warning
cnc,1.38,108.5,76.44,92.83,2.12,31.1,cutting_overload,fault
cnc,4.05,56.34,54.73,102.42,1.96,28.64,spindle_misalignment,warning
cnc,2.07,53.48,63.39,83.21,1.93,43.14,coolant_failure,fault
cnc,0.71,37.25,44.71,55.82,1.86,34.37,coolant_failure,warning
cnc,1.74,90.54,59.51,77.49,1.98,30.36,cutting_overload,warning
cnc,2.68,102.6,74.2,96.33,1.93,29.89,cutting_overload,fault
cnc,1.61,78.58,59.49,77.17,1.87,30.04,cutting_overload,warning
cnc,2.65,55.24,48.32,85.61,1.78,29.85,spindle_misalignment,warning
cnc,5.39,73.27,64.89,97.71,2,28.87,spindle_misalignment,fault
cnc,0.91,45.07,42.54,80.38,1.92,27.85,none,running
cnc,0.81,44.84,47.06,77.85,1.96,26.89,none,running
cnc,2.45,80.96,69.67,93.64,2.03,31.43,cutting_overload,warning
cnc,2.12,79.13,68.14,79.15,1.93,31.71,cutting_overload,warning
cnc,1.53,44.49,46.91,70.19,1.91,39.53,coolant_failure,warning
cnc,1.03,47.59,47.24,73.79,1.89,41.32,coolant_failure,fault
cnc,0.86,33.52,28.22,55,2.2,35.09,cutting_overload,warning
cnc,3.32,54.29,63.38,110,1.95,26.78,chatter,warning
cnc,2.17,51.95,51.45,94.84,2.09,26.18,chatter,warning
cnc,3.05,53.55,47.81,79.97,1.86,29.55,spindle_misalignment,warning
cnc,0.79,56,35.99,55,1.94,37.36,cutting_overload,warning
cnc,0.48,28.03,27.61,55,1.98,37.46,coolant_failure,warning
cnc,1.84,101.98,80.67,95.42,2.02,33.34,cutting_overload,fault
cnc,3.2,51.42,49.01,84.34,1.92,24.67,spindle_misalignment,warning
cnc,1.88,63.71,52.35,100.22,1.96,25.24,chatter,warning
cnc,2.15,35.06,38.74,60.82,2.03,26.41,spindle_misalignment,warning
cnc,3.97,57.53,45.43,74.64,2.02,31.25,spindle_misalignment,warning
cnc,2.35,82.85,66.9,96.99,2.05,34.79,cutting_overload,warning
cnc,3.19,49.7,54.69,90.13,2.25,32,spindle_misalignment,warning
cnc,0.86,38.19,37.95,69.73,2.08,28.69,none,running
cnc,2.12,82.06,55.31,82.22,1.92,31.31,cutting_overload,warning
cnc,3.71,50.2,47.85,81.47,1.81,31.47,spindle_misalignment,warning
cnc,1.79,56.03,58.94,93.11,2.02,35.25,coolant_failure,warning
cnc,1.76,94.99,67.36,86.21,1.97,31.73,cutting_overload,warning
cnc,0.89,45.91,35.24,55,2.19,31.74,cutting_overload,running
cnc,0.63,23.17,24.55,55,1.97,34.72,coolant_failure,warning
cnc,0.69,32.65,29.63,56.58,2.05,28.74,none,running
cnc,1.47,27.96,20.84,55,2.02,26.29,spindle_misalignment,running
cnc,4.36,54.9,55.87,91.59,2.06,30.94,spindle_misalignment,warning
cnc,3.23,68.68,49.85,92.24,1.85,28.61,spindle_misalignment,warning
cnc,4.5,61.31,50.69,87.85,2.17,26.03,spindle_misalignment,warning
cnc,0.92,54.21,48.24,86.6,2.18,26.25,none,running
cnc,4.27,67.26,56.69,92.18,1.95,29.65,spindle_misalignment,warning
cnc,3.91,62.68,55.53,92.47,1.83,28.65,spindle_misalignment,warning
cnc,1.89,29.99,25.36,55,2.05,28.14,spindle_misalignment,running
cnc,2.96,61.07,53.87,84.14,1.82,28.62,spindle_misalignment,warning
cnc,2.21,39.13,32.15,55.49,2.12,27.34,spindle_misalignment,warning
cnc,1.45,27.92,22.37,55,2.16,29.21,chatter,running
cnc,2.28,75.91,70.47,84.09,2.1,33.22,cutting_overload,fault
cnc,1.18,48.79,50.78,76.29,1.81,42.36,coolant_failure,fault
cnc,1.94,45.98,49.93,82.8,2.08,42.22,coolant_failure,fault
cnc,1.55,73.67,53.12,74.1,2.08,31.05,cutting_overload,running
cnc,1.08,53.38,48.1,90.87,1.83,27.01,none,running
cnc,2.91,39.32,34.52,58.44,1.85,25.92,spindle_misalignment,warning
cnc,1.32,88.87,68.31,95.1,1.95,32.26,chatter,warning
cnc,1.52,23.23,26.1,55,1.97,30.21,chatter,running
cnc,1,50.4,50.73,61.86,2.11,34.61,cutting_overload,warning
cnc,2.01,62.96,51.83,85.47,1.87,35.87,cutting_overload,warning
cnc,1.08,48.65,44.24,78.71,2,27.48,none,running
cnc,2.04,22,22.26,55,2.09,28.95,spindle_misalignment,warning
cnc,2.5,46.66,42.31,93.37,1.79,27.68,chatter,warning
cnc,3.71,55.53,52.21,84.27,1.91,29.17,spindle_misalignment,warning
cnc,0.84,42.14,40.62,71.67,2.06,25.67,none,running
cnc,3.68,59.05,59.12,97.18,1.96,27.44,spindle_misalignment,warning
cnc,2.07,91.23,75.95,80.69,2,32.4,cutting_overload,fault
cnc,0.41,21.25,20,55,1.95,26.19,none,running
cnc,1.21,56.29,47.3,85.04,2.04,26.73,none,running
cnc,3.71,51.95,53.11,85.97,2.05,28.76,spindle_misalignment,warning
cnc,2.93,56.92,53.11,99.8,2.17,26.1,chatter,warning
cnc,1.3,31.57,22.91,55,2.04,29,chatter,running
cnc,1.17,73.33,48.79,69.45,2.23,35.63,cutting_overload,warning
cnc,0.7,37.21,37.17,67.62,1.89,27.2,none,running
cnc,0.67,49.72,34.1,55,2.17,33.65,cutting_overload,running
cnc,1.07,51.51,47.57,58.58,1.9,35.68,cutting_overload,warning
cnc,1.91,80.99,60.13,87.21,1.97,37.29,cutting_overload,warning
cnc,0.9,47.03,40.72,75.66,1.88,27.44,none,running
cnc,0.85,44.22,40.35,78.28,1.89,27.6,none,running
cnc,1.41,72.46,58.52,73.33,1.85,31.64,cutting_overload,warning
cnc,1.61,58.37,60.96,88.51,2.12,35.94,none,warning
cnc,0.59,30.35,26.77,55,1.94,26.97,none,running
cnc,2.14,78.28,56.87,73.58,1.94,36.4,cutting_overload,warning
cnc,1.34,56.81,60.52,88.61,2.08,38,coolant_failure,warning
cnc,2.83,39.62,41.6,71.28,2.12,27.79,spindle_misalignment,warning
cnc,5.14,67.17,56.43,100.66,1.98,26.36,spindle_misalignment,fault
cnc,0.85,42.4,38.87,75.07,1.83,27.88,none,running
cnc,3.54,47.27,44.15,75.76,1.95,29.62,spindle_misalignment,warning
cnc,2.06,26.52,27.29,55,2.09,27.58,spindle_misalignment,warning
cnc,0.85,40.21,37.87,75.91,1.81,28.41,none,running
cnc,0.59,30.66,29.93,57.59,1.91,25.52,none,running
cnc,0.82,48.41,41.85,70.55,1.98,29.21,none,running
cnc,2,88.14,65.62,80.09,2.02,34.86,cutting_overload,warning
cnc,1.08,49.91,48.97,89.85,1.93,26.35,none,running
cnc,2.52,52.73,53.34,110,1.89,30.08,chatter,warning
cnc,1.63,51.61,53.26,80.5,2.04,42.57,coolant_failure,fault
cnc,5.18,67.26,54.85,95.49,2,27.87,spindle_misalignment,fault
cnc,0.69,39.74,40.26,75.27,2.03,27.31,none,running
cnc,2.24,58.56,49.91,98.31,2.18,26.97,chatter,warning
cnc,1.96,63.76,57.82,77.75,2.14,35.66,cutting_overload,warning
cnc,2.23,44.34,39.2,90.21,1.81,28.87,chatter,warning
cnc,2.95,48.75,54.47,107.08,2.12,27.01,chatter,warning
cnc,2.53,42.73,49.65,78.58,1.93,31.54,spindle_misalignment,warning
cnc,1.46,25.23,27.89,55,2.08,28.3,spindle_misalignment,running
cnc,2.67,58.3,48.71,99.58,2,28.67,chatter,warning
cnc,0.87,37.57,36.32,68.3,1.78,25.56,none,running
cnc,1.95,94.83,66.93,83.25,2.01,30.76,cutting_overload,warning
cnc,1.2,49.33,49.37,88.13,1.99,27.58,none,running
cnc,4.12,56.02,59.01,103.2,1.86,26.63,spindle_misalignment,warning
cnc,0.5,23.68,24.27,55,2.08,27.01,none,running
cnc,3.59,53.66,43.81,79.1,2.05,25.85,spindle_misalignment,warning
cnc,1.59,100.64,73.47,90.83,2.16,33.67,cutting_overload,fault
cnc,1.25,34.84,41.96,59.39,2.21,36.79,coolant_failure,warning
cnc,3.2,44.8,49.14,84.72,2.11,26.68,spindle_misalignment,warning
cnc,1.82,60.73,74.16,96.33,1.95,38.3,coolant_failure,fault
cnc,1.69,25.68,23.44,55,1.89,28.23,spindle_misalignment,running
cnc,2.37,103.07,76.96,91.51,1.81,34.9,cutting_overload,fault
cnc,1.69,69.24,50.63,73.79,1.87,33.81,cutting_overload,running
cnc,4.34,50.76,46.64,90.69,1.84,27.52,spindle_misalignment,warning
cnc,1.7,35.62,31.32,57.33,2.05,30.26,chatter,running
cnc,1.79,78.74,63.51,73.9,1.99,34.19,cutting_overload,warning
cnc,3.18,51.52,53.04,107.8,1.87,29.33,chatter,warning
cnc,1.55,85.89,60.95,77.6,1.86,31.65,cutting_overload,warning
cnc,0.89,36.17,37.09,55.12,2.14,38.93,coolant_failure,warning
cnc,2.59,38.61,34.05,56.67,2.12,30.61,spindle_misalignment,warning
cnc,1.84,80.03,68.1,76.17,1.88,31.82,cutting_overload,warning
cnc,0.8,37.8,36.13,69.76,2.06,29.11,none,running
cnc,4.68,61.19,54.44,94.7,2.24,28.28,spindle_misalignment,fault
cnc,2.91,49.18,59.72,100.01,1.82,29.49,chatter,warning
cnc,1.7,84.17,75.12,84.3,1.92,32.29,cutting_overload,fault
cnc,2.23,31.42,25.84,55,1.85,29.66,none,warning
cnc,2.58,34.22,37.19,63,2.11,27.18,spindle_misalignment,warning
cnc,0.87,39.68,39.9,55.54,2.26,46.06,coolant_failure,fault
cnc,1.04,53.81,35.59,55,2.13,34.82,cutting_overload,warning
cnc,1.81,22.44,26.12,55,2.11,25.19,spindle_misalignment,running
cnc,1.82,94.64,73.84,85.43,1.86,36.4,cutting_overload,fault
cnc,1.12,53,58.82,80.36,2.07,41.01,coolant_failure,fault
cnc,2.71,51.21,47.66,110,2,28.24,chatter,warning
cnc,1.23,84.59,56.18,75.37,2.05,33.3,cutting_overload,running
cnc,1.25,50.93,55.05,78.99,1.89,39.25,coolant_failure,warning
cnc,1.74,61.91,65.88,85.94,2.01,36.69,coolant_failure,warning
cnc,2.45,45.21,41.53,91.54,1.86,28.52,chatter,warning
cnc,1.09,55.85,48.87,85.6,2.07,28.63,none,running
cnc,0.75,38.93,38.08,70.74,2,27.4,none,running
cnc,2.37,26.81,27.89,55,2.08,30.43,spindle_misalignment,warning
cnc,1.4,43.88,45.95,74.96,1.9,39.93,coolant_failure,warning
cnc,3.45,59.16,51.62,78.8,1.87,28.7,spindle_misalignment,warning
cnc,3.08,47.95,47.79,74.34,2.07,30.35,spindle_misalignment,warning
cnc,0.82,40.38,37.79,69.62,1.9,26.6,none,running
cnc,4.83,55.21,52.63,90.91,2.14,27.46,spindle_misalignment,fault
cnc,0.79,39.58,38.02,65.79,1.93,26.91,none,running
cnc,1.74,88.38,73.12,90.51,2.06,37.69,cutting_overload,fault
cnc,3.95,46.4,52.22,78.19,1.9,30.77,spindle_misalignment,warning
cnc,2.5,32.98,31.69,55,2.22,30.12,spindle_misalignment,warning
cnc,0.63,31.36,36.81,55,2.03,42.15,coolant_failure,fault
cnc,0.96,44.23,42.83,87.26,2,28.74,none,running
cnc,3.01,48.08,47.26,78.49,2.03,29.16,spindle_misalignment,warning
cnc,2,28.64,31.09,55,1.96,26.21,spindle_misalignment,running
cnc,1.18,44.89,47.49,74.76,2.14,42.46,coolant_failure,fault
cnc,2.94,48.45,43.97,77.3,1.91,26.93,spindle_misalignment,warning
cnc,2.65,47.09,41.67,87.44,2.31,29.42,chatter,warning
cnc,1.52,39.91,31.38,67.81,1.93,26.48,chatter,running
cnc,4.22,57.41,57.23,80.3,1.91,29.8,spindle_misalignment,warning
cnc,2.41,81.48,68.46,91.5,2.01,35.35,cutting_overload,warning
cnc,2.58,53.35,55.42,110,2.08,27.06,chatter,warning
cnc,1.77,38.45,34.05,63.69,2.15,27.45,chatter,running
cnc,2.35,78.45,69.49,84.75,2.13,34,cutting_overload,warning
cnc,3.3,69,58.74,105.42,2.15,27.59,chatter,warning
cnc,1.05,49.53,47.69,85.27,2.06,27.55,none,running
cnc,3.25,57.48,47.64,85.2,2.01,27.38,spindle_misalignment,warning
cnc,0.83,47.25,47.63,86.48,2.25,27.53,none,running
cnc,0.63,34.98,30.21,55.69,2.11,27.18,none,running
cnc,4.34,54.17,55.48,82.95,1.83,26.91,spindle_misalignment,warning
cnc,1.37,31.41,30.13,66.51,2.11,27.43,chatter,running
cnc,1.71,75.08,63.71,78.22,2.04,35.83,cutting_overload,warning
cnc,0.96,50.06,46.08,85.08,2.02,26.19,none,running
cnc,2.26,63.86,52.85,101.37,1.93,26.11,chatter,warning
cnc,3.74,53.67,50.69,85.53,2.09,31.66,spindle_misalignment,warning
cnc,1.06,52.17,38.71,55,1.95,32.98,cutting_overload,running
cnc,1.24,59.85,57.95,88.57,2.21,40.34,coolant_failure,fault
cnc,1.77,58.91,63.9,96.94,2.22,38.32,coolant_failure,warning
cnc,2.59,52.57,53.84,99.58,2.18,26.16,chatter,warning
cnc,1.54,55.4,71.71,97.26,2.12,34.55,coolant_failure,fault
cnc,1.9,65.37,62.92,90.87,2.01,40.79,coolant_failure,fault
cnc,1.1,44.12,56.83,71.43,1.91,32.33,coolant_failure,running
cnc,1.97,50.73,44.96,92.23,2.01,26.8,chatter,warning
cnc,1.29,82.17,55.61,72.08,1.98,32.47,cutting_overload,running
cnc,2.67,41.65,32.02,58.18,1.95,28.04,spindle_misalignment,warning
cnc,1.64,52.18,59.82,85.4,2.08,37.44,coolant_failure,warning
cnc,3.62,64.33,61.67,107.28,2.06,29.29,chatter,warning
cnc,1.42,74.28,54.31,82.17,2.13,30.33,cutting_overload,running
cnc,1.97,58.15,45.99,94.01,2.11,30,chatter,warning
cnc,0.96,45.89,46,90.69,2.21,26.54,none,running
cnc,1.16,22.65,23.94,55,2.23,27.89,chatter,running
cnc,1.31,55.93,62.15,93.43,2.07,41.5,coolant_failure,fault
cnc,1.08,51.82,42.37,83.42,2.14,26.2,none,running
cnc,0.82,42.07,38.01,67.21,2.07,26.63,none,running
cnc,1.72,39.73,32.43,65.79,2.01,30.94,chatter,running
cnc,0.86,43.12,39.33,76.4,2.2,26.94,none,running
cnc,2.26,52.59,42.67,99.6,2.18,27.1,chatter,warning
cnc,1.51,60.26,64.65,99.24,2.16,42.94,coolant_failure,fault
cnc,2.17,63.57,62.16,98,1.89,41.31,coolant_failure,fault
cnc,2.53,103.46,75.56,89.96,2.22,33.88,cutting_overload,fault
cnc,2.03,53.94,63.51,89.08,2.05,34.39,coolant_failure,warning
cnc,2.36,57.11,54.38,110,2.08,27.58,chatter,warning
cnc,0.73,38.65,38.16,65.01,1.92,26.95,none,running
cnc,0.85,41.3,37.28,68.35,2.13,28.61,none,running
cnc,2.67,80.85,73.48,95.52,2,31.47,cutting_overload,fault
cnc,0.97,44.87,42.83,77.31,2.22,27.43,none,running
cnc,3.81,55.05,51.16,84.24,2.04,28.23,spindle_misalignment,warning
cnc,0.89,52.06,46.65,89.12,2.04,29,none,running
cnc,0.44,24.78,29.65,55,1.83,42.97,coolant_failure,fault
cnc,2.37,49.67,43.16,87.53,2.08,30,chatter,warning
cnc,3.18,46.95,50.16,105.22,2.17,26.24,chatter,warning
cnc,1.91,20.87,22.68,55,2.07,29.6,spindle_misalignment,running
cnc,1.03,53.03,47.53,89.39,2.13,27.34,none,running
cnc,2.59,53.52,54.85,104.48,2.05,30.97,chatter,warning
cnc,3.34,53.92,42.25,80.18,2.01,28.43,spindle_misalignment,warning
cnc,3.44,52.9,49.97,105.19,1.83,25.87,chatter,warning
cnc,1.49,85.31,66.83,96.63,2.24,30.27,cutting_overload,warning
cnc,2.2,40.93,47.17,91.93,2.19,27.97,chatter,warning
cnc,1.75,68.9,68.19,93.96,1.81,36.92,coolant_failure,warning
cnc,1.31,74.28,53.11,81.02,2.2,31.07,cutting_overload,running
cnc,4.2,62.7,53.7,92.86,2.05,25.91,spindle_misalignment,warning
cnc,0.94,51.73,45.66,84.32,1.86,26.07,none,running
cnc,0.64,24.96,31.38,55,2.05,37.87,coolant_failure,warning
cnc,0.88,41.11,39.46,70.1,2.14,26.49,none,running
cnc,0.82,40.46,38.2,72.87,1.97,26.85,none,running
cnc,1.04,50.04,48.84,88.13,1.91,28.57,none,running
cnc,0.91,50.26,46.13,78.06,2.07,26.71,none,running
cnc,0.82,46.15,32.7,55,2.18,36.09,cutting_overload,warning
cnc,1.03,56.41,46.84,88.37,2.07,27.55,none,running
cnc,3.02,32.84,36.66,55,1.78,29.5,spindle_misalignment,warning
cnc,0.79,36.91,39.16,70.58,1.92,27.93,none,running
cnc,4.67,68.31,62.71,90.24,2,26.33,spindle_misalignment,fault
cnc,2.95,60.02,47.85,104.35,1.79,27.79,chatter,warning
cnc,1.03,44.45,49.98,86.67,2.11,27.82,none,running
